Date,Open,High,Low,Close,Adj Close,Volume
2017-12-12,1319.099976,1324.000000,1308.650024,1314.650024,1259.174194,873443
2017-12-13,1319.400024,1337.000000,1306.199951,1315.050049,1259.557373,917877
2017-12-14,1314.000000,1326.849976,1304.250000,1321.599976,1265.830688,834383
2017-12-15,1328.300049,1335.000000,1310.599976,1324.550049,1268.656494,1420357
2017-12-18,1320.000000,1345.000000,1300.949951,1331.750000,1275.552490,918171
2017-12-19,1333.099976,1352.000000,1326.500000,1349.699951,1292.745117,1227087
2017-12-20,1346.199951,1367.949951,1333.500000,1362.650024,1305.148804,1198943
2017-12-21,1365.000000,1365.150024,1345.099976,1348.449951,1291.547729,557871
2017-12-22,1341.300049,1359.500000,1341.300049,1356.500000,1299.257935,561400
2017-12-26,1350.400024,1353.900024,1340.000000,1348.099976,1291.212402,913529
2017-12-27,1350.800049,1364.000000,1342.650024,1352.449951,1295.378906,569851
2017-12-28,1358.000000,1382.800049,1348.800049,1354.500000,1297.342651,2608574
2017-12-29,1359.000000,1374.900024,1350.000000,1367.849976,1310.129028,799006
2018-01-01,1367.000000,1367.000000,1340.050049,1344.500000,1287.764404,746852
2018-01-02,1345.000000,1349.800049,1328.550049,1338.599976,1282.113281,695988
2018-01-03,1344.699951,1356.800049,1335.000000,1350.349976,1293.367676,832810
2018-01-04,1350.099976,1356.150024,1341.449951,1352.250000,1295.187378,640189
2018-01-05,1351.000000,1362.949951,1348.250000,1356.550049,1299.306030,568451
2018-01-08,1348.599976,1371.000000,1348.599976,1368.400024,1310.656006,801796
2018-01-09,1374.000000,1375.900024,1356.000000,1361.300049,1303.855591,708386
2018-01-10,1361.349976,1370.000000,1355.000000,1365.800049,1308.165771,939525
2018-01-11,1357.000000,1382.900024,1357.000000,1378.650024,1320.473389,629248
2018-01-12,1380.800049,1384.400024,1357.000000,1374.000000,1316.019775,872539
2018-01-15,1375.599976,1375.599976,1364.000000,1367.199951,1309.506470,1324592
2018-01-16,1369.300049,1389.500000,1363.750000,1382.000000,1323.682007,896453
2018-01-17,1389.000000,1391.000000,1366.250000,1371.199951,1313.337524,1409691
2018-01-18,1400.000000,1406.900024,1350.599976,1356.949951,1299.688965,2465412
2018-01-19,1370.400024,1372.849976,1350.050049,1362.449951,1304.957031,1491194
2018-01-22,1363.000000,1365.000000,1346.449951,1355.099976,1297.917236,1014403
2018-01-23,1360.699951,1372.349976,1350.050049,1368.349976,1310.608032,1284895
2018-01-24,1368.000000,1372.000000,1335.050049,1365.900024,1308.261353,1819330
2018-01-25,1368.900024,1378.000000,1359.550049,1372.750000,1314.822266,2125894
2018-01-29,1370.000000,1400.000000,1367.199951,1397.300049,1338.336426,1406390
2018-01-30,1397.300049,1410.000000,1390.099976,1400.250000,1341.161865,1310365
2018-01-31,1400.000000,1400.000000,1362.599976,1369.349976,1311.565918,1491912
2018-02-01,1373.000000,1384.800049,1351.000000,1371.250000,1313.385498,1563429
2018-02-02,1352.000000,1377.900024,1352.000000,1372.199951,1314.295532,1699619
2018-02-05,1352.099976,1361.449951,1341.250000,1355.750000,1298.539795,1585136
2018-02-06,1300.000000,1348.500000,1299.000000,1325.349976,1269.422607,1540401
2018-02-07,1322.000000,1330.000000,1307.050049,1312.650024,1257.258545,1561287
2018-02-08,1325.699951,1337.550049,1305.250000,1329.550049,1273.445557,1146084
2018-02-09,1319.000000,1340.000000,1311.800049,1333.050049,1276.797607,810004
2018-02-12,1340.000000,1349.900024,1333.150024,1344.449951,1287.716797,1166428
2018-02-14,1349.800049,1353.199951,1332.000000,1349.400024,1292.457764,857401
2018-02-15,1353.000000,1364.449951,1338.750000,1358.150024,1300.838623,844856
2018-02-16,1364.000000,1364.000000,1348.000000,1352.099976,1295.043823,1091144
2018-02-19,1359.000000,1359.000000,1328.800049,1335.900024,1279.527222,495950
2018-02-20,1332.150024,1343.349976,1327.849976,1331.800049,1275.600464,688130
2018-02-21,1339.000000,1339.000000,1323.000000,1330.599976,1274.451050,1406451
2018-02-22,1330.099976,1333.800049,1313.250000,1326.449951,1270.475952,2173259
2018-02-23,1326.500000,1331.599976,1320.199951,1323.150024,1267.315430,896708
2018-02-26,1316.250000,1338.400024,1316.250000,1333.300049,1277.037109,1109668
2018-02-27,1340.000000,1352.500000,1334.099976,1346.349976,1289.536377,1316559
2018-02-28,1338.400024,1338.500000,1311.000000,1317.750000,1262.143311,1862621
2018-03-01,1320.000000,1329.000000,1314.250000,1324.250000,1268.368896,961945
2018-03-05,1320.000000,1320.949951,1293.750000,1299.750000,1244.902832,842790
2018-03-06,1300.000000,1307.900024,1289.199951,1293.199951,1238.629150,738512
2018-03-07,1293.050049,1307.599976,1291.099976,1293.849976,1239.251953,917890
2018-03-08,1300.000000,1305.550049,1284.199951,1293.150024,1238.581421,739272
2018-03-09,1295.000000,1303.000000,1286.099976,1300.750000,1245.860718,852176
2018-03-12,1305.000000,1327.949951,1294.050049,1324.199951,1268.320923,874857
2018-03-13,1324.900024,1331.449951,1313.699951,1320.550049,1264.825195,1067772
2018-03-14,1317.400024,1325.000000,1311.150024,1316.900024,1261.329224,760665
2018-03-15,1313.900024,1320.000000,1294.250000,1299.949951,1245.094360,536838
2018-03-16,1303.000000,1310.699951,1281.099976,1299.150024,1244.328125,3646692
2018-03-19,1308.000000,1318.199951,1303.250000,1309.400024,1254.145752,1244199
2018-03-20,1306.000000,1320.500000,1306.000000,1313.250000,1257.833130,1249242
2018-03-21,1313.250000,1323.099976,1305.000000,1315.599976,1260.084106,1698614
2018-03-22,1312.500000,1320.500000,1309.050049,1311.849976,1256.492065,950972
2018-03-23,1290.000000,1314.000000,1283.800049,1301.650024,1246.722656,1301609
2018-03-26,1303.000000,1329.900024,1298.000000,1324.300049,1268.416992,1032138
2018-03-27,1339.000000,1340.000000,1321.150024,1332.800049,1276.558105,1040328
2018-03-28,1326.050049,1339.400024,1322.199951,1333.349976,1277.084961,1337677
2018-04-02,1315.000000,1360.550049,1315.000000,1351.300049,1294.277588,708747
2018-04-03,1347.099976,1355.500000,1338.650024,1348.400024,1291.500000,979726
2018-04-04,1348.000000,1360.000000,1339.550049,1357.449951,1300.167847,912607
2018-04-05,1380.000000,1383.800049,1362.699951,1382.199951,1323.873535,588716
2018-04-06,1381.949951,1381.949951,1362.449951,1374.800049,1316.786011,633937
2018-04-09,1367.949951,1396.400024,1367.500000,1391.599976,1332.876831,923543
2018-04-10,1398.800049,1402.800049,1387.000000,1391.500000,1332.781250,969036
2018-04-11,1393.000000,1420.500000,1385.550049,1409.150024,1349.686401,1015714
2018-04-12,1408.000000,1416.000000,1397.099976,1412.750000,1353.134521,510556
2018-04-13,1412.000000,1413.849976,1399.199951,1410.550049,1351.027466,534981
2018-04-16,1408.900024,1423.199951,1404.849976,1419.500000,1359.599731,325041
2018-04-17,1420.500000,1450.500000,1419.800049,1445.550049,1384.550293,1176082
2018-04-18,1450.500000,1456.150024,1440.000000,1450.500000,1389.291504,765225
2018-04-19,1451.400024,1467.900024,1448.349976,1454.199951,1392.835327,682820
2018-04-20,1442.000000,1472.150024,1441.199951,1467.800049,1405.861572,674146
2018-04-23,1471.000000,1471.000000,1450.000000,1452.750000,1391.446533,395622
2018-04-24,1464.000000,1469.750000,1445.699951,1459.650024,1398.055298,1218174
2018-04-25,1459.000000,1463.000000,1449.050049,1459.199951,1397.624268,504777
2018-04-26,1463.000000,1498.599976,1459.849976,1491.250000,1428.321899,1321586
2018-04-27,1491.250000,1497.500000,1469.900024,1473.949951,1411.751953,818770
2018-04-30,1475.000000,1513.550049,1474.550049,1508.900024,1445.227173,612159
2018-05-02,1512.000000,1514.000000,1464.650024,1471.949951,1409.836426,1047583
2018-05-03,1465.599976,1468.949951,1441.599976,1452.199951,1390.919678,1243694
2018-05-04,1455.000000,1471.000000,1447.650024,1464.199951,1402.413330,586841
2018-05-07,1472.400024,1502.000000,1465.000000,1497.900024,1434.691284,887065
2018-05-08,1494.000000,1504.800049,1478.500000,1496.050049,1432.919434,906975
2018-05-09,1496.900024,1511.000000,1486.250000,1496.000000,1432.871460,759263
2018-05-10,1494.000000,1506.849976,1480.000000,1486.500000,1423.772461,932116
2018-05-11,1489.000000,1506.000000,1485.099976,1504.099976,1440.629517,591179
2018-05-14,1515.000000,1521.199951,1494.050049,1503.550049,1440.102783,1479249
2018-05-15,1530.000000,1542.400024,1510.500000,1515.500000,1451.548706,3239290
2018-05-16,1509.000000,1582.400024,1506.599976,1574.099976,1507.675659,2420630
2018-05-17,1574.099976,1596.400024,1560.250000,1569.800049,1503.557251,2082393
2018-05-18,1563.300049,1612.500000,1563.300049,1605.800049,1538.038330,2041908
2018-05-21,1613.000000,1619.400024,1573.050049,1578.650024,1512.033813,1510806
2018-05-22,1565.750000,1588.949951,1558.199951,1574.300049,1507.867432,1137466
2018-05-23,1567.000000,1586.300049,1561.000000,1568.099976,1501.928955,891664
2018-05-24,1570.099976,1571.650024,1550.050049,1561.099976,1495.224487,915840
2018-05-25,1566.000000,1591.250000,1557.300049,1575.750000,1509.256348,968884
2018-05-28,1585.000000,1585.699951,1576.000000,1582.849976,1516.056519,563972
2018-05-29,1575.550049,1597.800049,1563.699951,1572.699951,1506.334839,944652
2018-05-30,1569.500000,1594.800049,1557.000000,1585.800049,1518.882202,1089156
2018-05-31,1595.000000,1617.650024,1579.699951,1611.449951,1543.449463,3315162
2018-06-01,1613.000000,1624.400024,1581.099976,1588.849976,1521.803223,1444570
2018-06-04,1590.000000,1590.000000,1558.000000,1563.199951,1497.235718,857157
2018-06-05,1564.000000,1573.000000,1547.050049,1562.800049,1496.852661,1531015
2018-06-06,1561.099976,1579.000000,1557.449951,1571.150024,1504.850464,1085135
2018-06-07,1575.000000,1606.699951,1575.000000,1603.050049,1535.404175,1479204
2018-06-08,1599.900024,1601.250000,1581.500000,1595.599976,1528.268433,760059
2018-06-11,1596.000000,1617.000000,1584.400024,1601.400024,1533.823608,905198
2018-06-12,1604.800049,1645.000000,1590.400024,1638.449951,1569.310303,1707972
2018-06-13,1644.000000,1644.750000,1619.500000,1621.199951,1552.788208,845842
2018-06-14,1617.800049,1644.000000,1598.300049,1609.599976,1541.677734,1348038
2018-06-15,1590.000000,1628.900024,1590.000000,1621.300049,1552.884033,2101892
2018-06-18,1629.949951,1639.000000,1603.500000,1608.550049,1540.672119,846403
2018-06-19,1603.599976,1612.000000,1589.699951,1601.000000,1533.440552,1118708
2018-06-20,1597.000000,1617.599976,1597.000000,1602.400024,1534.781616,1535703
2018-06-21,1594.000000,1610.500000,1588.000000,1593.449951,1537.724854,1185462
2018-06-22,1592.000000,1610.699951,1581.000000,1608.099976,1551.862671,1098709
2018-06-25,1616.000000,1629.000000,1607.400024,1615.150024,1558.666016,1082199
2018-06-26,1615.000000,1630.800049,1614.250000,1621.750000,1565.035278,759142
2018-06-27,1629.000000,1656.650024,1598.349976,1609.300049,1553.020752,2251405
2018-06-28,1610.000000,1620.500000,1596.000000,1602.750000,1546.699707,1177218
2018-06-29,1605.449951,1645.000000,1605.449951,1641.150024,1583.756958,1722592
2018-07-02,1640.900024,1647.750000,1625.050049,1643.449951,1585.976318,1099574
2018-07-03,1645.000000,1661.099976,1635.000000,1643.500000,1586.024536,1381265
2018-07-04,1642.000000,1682.400024,1639.650024,1676.000000,1617.388184,1244751
2018-07-05,1679.000000,1692.349976,1668.400024,1688.000000,1628.968506,1449303
2018-07-06,1689.000000,1697.650024,1672.400024,1678.300049,1619.607666,1458899
2018-07-09,1682.000000,1696.000000,1674.000000,1691.900024,1632.731934,773248
2018-07-10,1693.250000,1698.849976,1678.099976,1687.000000,1628.003418,1093651
2018-07-11,1685.000000,1721.000000,1679.050049,1718.150024,1658.064209,1158397
2018-07-12,1720.000000,1749.400024,1718.250000,1742.349976,1681.417725,1471465
2018-07-13,1742.000000,1750.050049,1724.000000,1742.650024,1681.707153,976456
2018-07-16,1749.800049,1779.000000,1743.849976,1751.250000,1690.006470,2218046
2018-07-17,1767.000000,1780.000000,1678.199951,1681.699951,1622.888672,6188478
2018-07-18,1693.000000,1699.699951,1627.000000,1643.750000,1586.265869,2372869
2018-07-19,1651.900024,1670.000000,1643.650024,1647.449951,1589.836426,1457149
2018-07-20,1655.900024,1671.449951,1628.800049,1655.849976,1597.942749,1734748
2018-07-23,1668.949951,1702.949951,1660.550049,1689.650024,1630.560547,1382893
2018-07-24,1700.000000,1709.699951,1662.449951,1667.900024,1609.571289,1084438
2018-07-25,1671.000000,1679.449951,1638.250000,1652.949951,1595.144043,1526620
2018-07-26,1655.000000,1679.650024,1645.050049,1669.949951,1611.549561,2088548
2018-07-27,1670.000000,1674.800049,1641.449951,1659.000000,1600.982544,1030665
2018-07-30,1666.250000,1692.000000,1651.000000,1688.699951,1629.643921,1237254
2018-07-31,1690.000000,1737.449951,1681.699951,1731.650024,1671.091797,1877744
2018-08-01,1732.949951,1743.000000,1718.599976,1734.300049,1673.649292,1191134
2018-08-02,1742.250000,1759.750000,1739.000000,1748.500000,1687.352539,1127209
2018-08-03,1754.000000,1767.349976,1746.900024,1763.000000,1701.345581,758933
2018-08-06,1760.000000,1760.000000,1715.050049,1730.300049,1669.789185,1629015
2018-08-07,1730.800049,1742.000000,1724.000000,1730.050049,1669.547974,863577
2018-08-08,1728.000000,1763.000000,1721.349976,1757.150024,1695.700195,1423256
2018-08-09,1761.500000,1765.000000,1738.199951,1754.199951,1692.853271,939345
2018-08-10,1750.000000,1763.599976,1741.500000,1752.699951,1691.405762,730724
2018-08-13,1739.000000,1756.500000,1725.750000,1728.849976,1668.389893,691024
2018-08-14,1729.000000,1759.300049,1729.000000,1744.250000,1683.251221,850399
2018-08-16,1741.000000,1751.949951,1730.599976,1737.400024,1676.640869,638454
2018-08-17,1741.099976,1788.599976,1731.750000,1784.750000,1722.335083,1420289
2018-08-20,1790.000000,1808.650024,1773.199951,1777.000000,1714.855835,924623
2018-08-21,1777.000000,1777.000000,1750.000000,1752.500000,1691.212769,1169476
2018-08-23,1764.949951,1783.500000,1757.500000,1772.800049,1710.802856,1375102
2018-08-24,1773.250000,1789.000000,1762.250000,1780.949951,1718.667847,866648
2018-08-27,1791.000000,1798.000000,1778.699951,1792.300049,1729.620850,627163
2018-08-28,1789.000000,1790.949951,1767.849976,1771.199951,1709.258667,991764
2018-08-29,1775.000000,1779.400024,1751.250000,1755.849976,1694.445557,777922
2018-08-30,1755.000000,1779.800049,1755.000000,1772.849976,1710.851074,1586926
2018-08-31,1777.000000,1789.949951,1765.000000,1780.099976,1717.847412,1335542
2018-09-03,1791.500000,1791.500000,1695.849976,1699.099976,1639.680176,1744229
2018-09-04,1697.000000,1697.949951,1623.849976,1651.199951,1593.455322,3852609
2018-09-05,1643.000000,1647.550049,1596.000000,1611.699951,1555.336548,2693195
2018-09-06,1623.449951,1636.500000,1598.650024,1608.599976,1552.345093,2008264
2018-09-07,1611.900024,1644.699951,1601.000000,1638.750000,1581.440674,1571003
2018-09-10,1632.699951,1640.400024,1604.000000,1610.300049,1553.985718,1423511
2018-09-11,1613.000000,1624.000000,1576.050049,1590.650024,1535.022949,2381214
2018-09-12,1599.949951,1636.900024,1587.500000,1626.849976,1569.956787,1789295
2018-09-14,1637.900024,1649.000000,1612.500000,1629.300049,1572.321289,1920969
2018-09-17,1620.000000,1626.000000,1595.000000,1605.449951,1549.305176,904395
2018-09-18,1622.000000,1670.949951,1618.000000,1664.949951,1606.724487,2932792
2018-09-19,1671.000000,1678.500000,1637.150024,1647.099976,1589.498779,1589108
2018-09-21,1651.000000,1656.900024,1606.300049,1621.300049,1564.601074,3032792
2018-09-24,1622.050049,1639.500000,1564.099976,1590.449951,1534.829712,1817390
2018-09-25,1600.000000,1640.000000,1577.050049,1630.849976,1573.816895,1229970
2018-09-26,1644.400024,1649.000000,1598.000000,1610.750000,1554.419922,980726
2018-09-27,1610.000000,1625.000000,1603.199951,1620.099976,1563.442871,1572603
2018-09-28,1620.099976,1627.300049,1600.050049,1608.400024,1552.152100,1735076
2018-10-01,1606.500000,1652.400024,1601.599976,1642.300049,1584.866577,1721675
2018-10-03,1642.000000,1642.050049,1606.650024,1618.849976,1562.236572,1213562
2018-10-04,1600.000000,1602.800049,1562.099976,1573.949951,1518.906860,1544573
2018-10-05,1559.500000,1574.849976,1528.599976,1558.550049,1504.045410,1638027
2018-10-08,1551.000000,1570.400024,1537.099976,1559.349976,1504.817383,1998863
2018-10-09,1563.000000,1570.000000,1492.500000,1512.449951,1459.557373,1562134
2018-10-10,1512.500000,1543.199951,1490.550049,1527.650024,1474.226074,2294071
2018-10-11,1490.000000,1540.000000,1477.199951,1526.099976,1472.730103,1823960
2018-10-12,1555.500000,1577.500000,1540.099976,1569.599976,1514.708984,1728063
2018-10-15,1549.699951,1592.949951,1500.000000,1526.300049,1472.923584,3913322
2018-10-16,1535.699951,1557.550049,1526.500000,1546.199951,1492.127319,1374834
2018-10-17,1558.099976,1577.800049,1546.050049,1562.000000,1507.374634,1223188
2018-10-19,1551.199951,1585.750000,1543.050049,1578.400024,1523.201294,932433
2018-10-22,1588.000000,1590.000000,1566.599976,1584.900024,1529.473999,614209
2018-10-23,1575.550049,1582.000000,1547.500000,1552.050049,1497.772827,989355
2018-10-24,1562.000000,1591.000000,1552.400024,1585.949951,1530.487183,690618
2018-10-25,1574.000000,1591.750000,1552.650024,1571.550049,1525.246460,2397242
2018-10-26,1567.099976,1579.500000,1549.949951,1558.250000,1512.338135,1049382
2018-10-29,1559.449951,1559.449951,1522.000000,1552.900024,1507.145752,1478828
2018-10-30,1553.900024,1603.599976,1542.449951,1593.050049,1546.112793,1366068
2018-10-31,1593.000000,1624.000000,1561.949951,1621.699951,1573.918701,1478902
2018-11-01,1624.500000,1624.500000,1583.550049,1607.650024,1560.282837,1037308
2018-11-02,1610.699951,1648.199951,1608.250000,1638.449951,1590.175171,1332970
2018-11-05,1635.000000,1647.000000,1610.000000,1640.050049,1591.728149,764645
2018-11-06,1650.000000,1654.000000,1620.099976,1631.949951,1583.866577,656676
2018-11-07,1640.000000,1646.949951,1634.400024,1643.849976,1595.416016,114827
2018-11-09,1650.000000,1680.000000,1638.300049,1672.599976,1623.318970,1125863
2018-11-12,1672.000000,1681.949951,1649.199951,1654.300049,1605.558228,805817
2018-11-13,1644.099976,1678.599976,1636.550049,1671.099976,1621.863159,673435
2018-11-14,1672.000000,1739.500000,1668.050049,1715.500000,1664.954956,1780843
2018-11-15,1717.750000,1728.400024,1696.650024,1706.050049,1655.783569,997169
2018-11-16,1704.900024,1718.000000,1683.300049,1689.099976,1639.332886,1071547
2018-11-19,1693.300049,1707.000000,1677.000000,1701.400024,1651.270630,910054
2018-11-20,1701.000000,1709.900024,1685.050049,1694.000000,1644.088501,740827
2018-11-21,1690.050049,1706.000000,1678.699951,1689.949951,1640.157837,932133
2018-11-22,1692.900024,1703.699951,1663.000000,1675.099976,1625.745361,808599
2018-11-26,1678.099976,1750.000000,1678.099976,1744.000000,1692.615356,2314140
2018-11-27,1738.900024,1741.500000,1709.250000,1733.300049,1682.230591,1592918
2018-11-28,1731.000000,1748.000000,1716.750000,1732.199951,1681.162842,1205956
2018-11-29,1745.900024,1780.000000,1737.500000,1768.500000,1716.393311,1936534
2018-11-30,1770.949951,1798.300049,1742.250000,1754.000000,1702.320679,2373749
2018-12-03,1769.500000,1838.300049,1748.050049,1825.599976,1771.811157,4310053
2018-12-04,1835.000000,1848.949951,1801.000000,1807.650024,1754.390015,3155914
2018-12-05,1803.000000,1854.800049,1788.000000,1848.099976,1793.648193,2847336
2018-12-06,1840.000000,1847.000000,1797.650024,1801.500000,1748.421143,2399579
2018-12-07,1801.300049,1832.750000,1792.099976,1824.300049,1770.549561,1774240
2018-12-10,1796.800049,1815.000000,1790.000000,1795.800049,1742.889160,1216028
2018-12-11,1781.000000,1819.900024,1770.099976,1794.900024,1742.015625,2237806
2018-12-12,1796.000000,1845.050049,1795.949951,1839.099976,1784.913330,1449484
2018-12-13,1848.000000,1867.449951,1837.050049,1855.550049,1800.878906,1586900
2018-12-14,1837.000000,1865.849976,1832.750000,1860.550049,1805.731323,1573884
2018-12-17,1865.000000,1869.500000,1845.050049,1850.699951,1796.171509,1179613
2018-12-18,1848.900024,1848.900024,1833.000000,1840.750000,1786.514648,1521255
2018-12-19,1849.949951,1858.000000,1842.000000,1844.800049,1790.445313,1687085
2018-12-20,1839.000000,1854.900024,1821.000000,1834.250000,1780.206177,1500656
2018-12-21,1833.000000,1842.599976,1800.000000,1803.500000,1750.362305,1439522
2018-12-24,1814.000000,1814.000000,1777.550049,1784.650024,1732.067627,1023418
2018-12-26,1760.000000,1798.650024,1741.250000,1791.599976,1738.812866,2212019
2018-12-27,1802.699951,1823.000000,1793.150024,1814.900024,1761.426392,1516851
2018-12-28,1817.900024,1834.900024,1815.699951,1822.050049,1768.365601,963189
2018-12-31,1830.000000,1836.900024,1811.250000,1819.650024,1766.036377,757071
2019-01-01,1824.800049,1824.800049,1798.349976,1801.099976,1748.032959,807345
2019-01-02,1792.400024,1808.849976,1771.300049,1784.599976,1732.019043,1598707
2019-01-03,1782.599976,1803.449951,1782.599976,1788.400024,1735.707031,1182624
2019-01-04,1798.900024,1802.000000,1772.150024,1781.699951,1729.204346,1454134
2019-01-07,1791.500000,1804.000000,1782.449951,1784.949951,1732.358887,909032
2019-01-08,1792.000000,1793.500000,1761.099976,1770.849976,1718.674194,1262707
2019-01-09,1777.500000,1797.000000,1773.400024,1785.000000,1732.407349,1324628
2019-01-10,1785.000000,1799.099976,1779.000000,1786.199951,1733.572021,1313981
2019-01-11,1795.000000,1795.400024,1758.550049,1769.400024,1717.266846,1113837
2019-01-14,1771.000000,1780.750000,1760.099976,1763.900024,1711.928955,1018068
2019-01-15,1767.400024,1793.400024,1767.400024,1789.849976,1737.114380,1614600
2019-01-16,1790.000000,1794.800049,1766.800049,1772.550049,1720.324219,2054033
2019-01-17,1776.900024,1779.250000,1742.500000,1751.500000,1699.894287,1941204
2019-01-18,1750.000000,1768.849976,1727.300049,1744.099976,1692.712280,3234056
2019-01-21,1749.000000,1758.000000,1736.050049,1746.900024,1695.429810,1628067
2019-01-22,1746.000000,1755.000000,1741.250000,1750.199951,1698.632568,1776472
2019-01-23,1752.000000,1784.050049,1749.400024,1767.199951,1715.131714,2321782
2019-01-24,1766.800049,1784.050049,1756.699951,1759.500000,1707.658691,1350870
2019-01-25,1762.000000,1778.750000,1750.000000,1756.800049,1705.038330,1131790
2019-01-28,1758.900024,1771.550049,1740.150024,1743.000000,1691.644775,1289774
2019-01-29,1745.000000,1763.849976,1726.099976,1756.699951,1704.941040,1319822
2019-01-30,1760.000000,1760.750000,1728.099976,1733.349976,1682.279175,1259978
2019-01-31,1735.900024,1774.900024,1735.250000,1763.250000,1711.298096,1880257
2019-02-01,1763.250000,1832.500000,1761.449951,1799.300049,1746.286133,2342251
2019-02-04,1799.900024,1823.000000,1794.699951,1802.599976,1749.488770,1116390
2019-02-05,1805.000000,1834.949951,1804.949951,1821.449951,1767.783325,1278708
2019-02-06,1828.400024,1836.449951,1820.000000,1829.949951,1776.032837,859789
2019-02-07,1834.000000,1845.000000,1828.349976,1839.050049,1784.864868,927434
2019-02-08,1839.099976,1847.000000,1811.000000,1817.300049,1763.755615,1222765
2019-02-11,1811.050049,1815.400024,1795.750000,1804.800049,1751.624023,797453
2019-02-12,1810.000000,1812.000000,1789.000000,1794.500000,1741.627441,990035
2019-02-14,1796.000000,1798.500000,1777.000000,1785.050049,1732.455811,1341658
2019-02-15,1790.000000,1790.000000,1747.500000,1772.800049,1720.566772,1177218
2019-02-18,1775.099976,1775.099976,1735.000000,1751.900024,1700.282471,1513430
2019-02-19,1750.000000,1759.599976,1730.449951,1737.949951,1686.743530,1598381
2019-02-20,1742.699951,1745.949951,1722.000000,1733.500000,1682.424805,1430235
2019-02-21,1737.000000,1758.000000,1736.349976,1754.699951,1703.000000,1225418
2019-02-22,1760.000000,1773.000000,1751.949951,1768.550049,1716.442017,1360163
2019-02-25,1772.000000,1775.800049,1759.000000,1770.150024,1717.994751,1490746
2019-02-26,1763.400024,1785.900024,1762.000000,1772.250000,1720.032837,2190515
2019-02-27,1779.000000,1779.000000,1728.550049,1736.500000,1685.336426,1491740
2019-02-28,1749.000000,1756.650024,1727.599976,1732.650024,1681.599854,1895136
2019-03-01,1735.000000,1749.000000,1731.050049,1734.650024,1683.540894,761115
2019-03-05,1739.800049,1739.800049,1717.500000,1724.599976,1673.786865,1406843
2019-03-06,1726.099976,1730.000000,1697.949951,1699.800049,1649.717529,2193045
2019-03-07,1706.349976,1720.000000,1699.800049,1705.400024,1655.152710,1566441
2019-03-08,1706.000000,1718.000000,1695.099976,1701.599976,1651.464478,1419614
2019-03-11,1708.750000,1726.000000,1703.000000,1714.949951,1664.421143,1427771
2019-03-12,1718.900024,1739.000000,1718.800049,1734.800049,1683.686523,1861116
2019-03-13,1749.000000,1755.500000,1741.099976,1747.599976,1696.109253,1744331
2019-03-14,1750.750000,1751.699951,1730.199951,1737.300049,1686.112793,867427
2019-03-15,1745.000000,1746.500000,1694.449951,1698.400024,1648.358887,3571762
2019-03-18,1710.000000,1710.949951,1686.900024,1697.550049,1647.534058,1621113
2019-03-19,1697.599976,1709.400024,1688.199951,1699.650024,1649.572144,1456211
2019-03-20,1705.000000,1716.500000,1683.449951,1687.550049,1637.828491,2312268
2019-03-22,1687.550049,1703.849976,1673.699951,1678.050049,1628.608521,1636228
2019-03-25,1674.000000,1687.500000,1660.000000,1673.849976,1624.532349,2039945
2019-03-26,1679.900024,1691.550049,1674.000000,1683.800049,1634.189087,1452899
2019-03-27,1684.000000,1707.800049,1675.000000,1680.800049,1631.277344,1520533
2019-03-28,1685.000000,1692.000000,1673.400024,1683.900024,1634.286133,1852958
2019-04-01,1710.000000,1721.349976,1686.000000,1690.000000,1640.206299,1283162
2019-04-02,1693.150024,1697.000000,1680.099976,1687.150024,1637.440186,1227869
2019-04-03,1682.000000,1686.599976,1668.650024,1670.800049,1621.572021,1233102
2019-04-04,1668.000000,1686.599976,1658.000000,1666.550049,1617.447388,1212398
2019-04-05,1670.000000,1671.500000,1650.000000,1659.099976,1610.216797,1468074
2019-04-08,1664.900024,1679.750000,1656.900024,1664.900024,1615.846069,1647502
2019-04-09,1668.800049,1683.900024,1662.250000,1680.500000,1630.986328,1232434
2019-04-10,1684.699951,1704.650024,1675.000000,1694.150024,1644.234253,1720236
2019-04-11,1703.000000,1716.500000,1698.050049,1710.400024,1660.005249,2026954
2019-04-12,1716.400024,1724.699951,1710.199951,1721.650024,1670.923828,1437818
2019-04-15,1725.000000,1731.199951,1713.099976,1722.050049,1671.312012,1035378
2019-04-16,1726.000000,1742.000000,1716.150024,1738.550049,1687.325806,1625738
2019-04-18,1738.550049,1744.099976,1729.250000,1739.900024,1688.636108,1475552
2019-04-22,1740.000000,1745.000000,1730.099976,1739.849976,1688.587524,717781
2019-04-23,1742.000000,1748.000000,1733.099976,1744.199951,1692.809326,802947
2019-04-24,1744.599976,1755.000000,1735.000000,1752.599976,1700.961914,1169461
2019-04-25,1756.000000,1762.599976,1727.199951,1734.199951,1683.103882,1704890
2019-04-26,1738.000000,1750.800049,1726.150024,1747.349976,1695.866577,772993
2019-04-30,1750.000000,1762.000000,1744.949951,1757.699951,1705.911621,1171594
2019-05-02,1756.500000,1762.500000,1720.250000,1723.550049,1672.767944,793819
2019-05-03,1720.000000,1727.000000,1682.000000,1693.550049,1643.651855,1442888
2019-05-06,1687.000000,1687.000000,1656.000000,1668.900024,1619.728027,2373878
2019-05-07,1678.800049,1710.900024,1672.500000,1697.500000,1647.485474,2212617
2019-05-08,1697.500000,1697.500000,1675.000000,1688.699951,1638.944702,1243338
